Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR
174,Uttar Pradesh,Meerut,2014,Kharif,Barley,421.33,28.6,50.1,Alluvial,Sprinkler,440.99,5.94,4084.47,6.12,54726.89,427391.0
175,Uttar Pradesh,Meerut,2014,Zaid,Maize,833.74,30.4,48.9,Black,Rain-fed,191.78,48.72,487.19,8.2,36326.88,41676.0
176,Uttar Pradesh,Meerut,2014,Rabi,Rice,1576.72,35.2,76.8,Laterite,Rain-fed,87.4,25.86,2808.24,1.61,12500.86,43919.0
177,Uttar Pradesh,Meerut,2014,Rabi,Rice,2010.62,36.4,47.6,Sandy,Sprinkler,410.51,43.08,2877.24,3.18,60980.44,135820.0
178,Uttar Pradesh,Meerut,2014,Zaid,Wheat,722.84,35.0,35.9,Black,Sprinkler,132.86,12.93,4121.38,7.19,61230.37,325746.0
179,Uttar Pradesh,Meerut,2014,Kharif,Barley,1618.66,28.8,56.1,Laterite,Drip,345.9,48.48,3477.62,1.77,51509.2,70532.0
180,Uttar Pradesh,Meerut,2014,Rabi,Rice,1013.07,33.4,87.5,Sandy,Tube Well,208.68,47.55,245.17,3.2,64607.05,10125.0
181,Punjab,Ludhiana,2014,Zaid,Barley,734.33,29.7,55.9,Black,Tube Well,358.87,21.25,1307.6,1.74,26202.52,26848.0
182,Punjab,Ludhiana,2014,Zaid,Pulses,1049.26,19.8,86.9,Laterite,Canal,227.89,46.87,600.93,1.84,34841.91,15004.0
183,Punjab,Ludhiana,2014,Zaid,Wheat,561.31,29.1,67.8,Black,Sprinkler,363.78,52.5,160.47,4.22,53295.96,10326.0
184,Punjab,Ludhiana,2014,Rabi,Maize,1633.57,21.4,49.8,Red,Drip,157.36,13.03,919.32,3.21,27886.87,46705.0
185,Punjab,Ludhiana,2014,Rabi,Millets,1468.85,21.9,40.9,Laterite,Sprinkler,171.86,57.19,1727.86,5.73,54616.05,111832.0
186,Punjab,Ludhiana,2014,Zaid,Maize,940.78,30.1,73.2,Black,Rain-fed,241.6,14.77,2051.37,3.53,50948.34,103760.99999999999
187,Punjab,Ludhiana,2014,Zaid,Barley,904.54,33.7,55.1,Laterite,Drip,422.83,15.99,4986.6,2.51,52683.75,103500.0
188,Punjab,Ludhiana,2014,Kharif,Millets,1835.83,34.6,38.8,Laterite,Tube Well,389.12,48.73,3397.59,2.22,28050.13,79400.0
189,Punjab,Ludhiana,2014,Zaid,Rice,1208.32,30.0,67.0,Sandy,Sprinkler,263.75,55.79,4361.21,4.25,13948.55,327781.0
190,Punjab,Ludhiana,2014,Rabi,Rice,596.86,23.0,71.6,Laterite,Canal,116.54,38.7,2859.78,5.91,46277.41,298614.0
191,Punjab,Ludhiana,2014,Zaid,Wheat,577.49,22.4,76.1,Sandy,Drip,273.2,42.82,1183.06,3.93,36542.35,68791.0
192,Punjab,Ludhiana,2014,Kharif,Pulses,2195.86,27.7,51.2,Sandy,Tube Well,418.22,9.72,4173.46,6.53,30461.42,311516.0
193,Punjab,Ludhiana,2014,Zaid,Pulses,1257.09,26.8,73.3,Black,Drip,177.56,21.51,4069.91,2.04,57006.54,120219.0
194,Punjab,Ludhiana,2014,Zaid,Maize,1393.44,24.6,58.5,Sandy,Drip,234.82,48.88,3185.83,2.56,46837.32,97508.0
195,Punjab,Ludhiana,2014,Kharif,Millets,1465.97,25.8,73.8,Red,Rain-fed,132.31,46.38,4062.78,1.66,17392.86,112761.99999999999
196,Punjab,Ludhiana,2014,Rabi,Sugarcane,1223.59,23.2,82.4,Sandy,Drip,261.09,40.15,3025.16,5.66,43111.25,196552.0
197,Punjab,Ludhiana,2014,Zaid,Cotton,2053.63,29.8,72.0,Black,Sprinkler,175.27,18.12,673.05,3.93,19492.0,31436.0
198,Punjab,Ludhiana,2014,Rabi,Barley,1161.47,27.7,64.6,Sandy,Canal,417.66,56.19,948.85,2.42,27308.24,22666.0
199,Punjab,Amritsar,2014,Rabi,Pulses,2113.32,27.7,45.7,Laterite,Drip,203.58,35.89,3300.04,4.19,38061.47,208810.0
200,Punjab,Amritsar,2014,Rabi,Rice,1417.72,33.9,47.1,Sandy,Sprinkler,63.08,17.37,1514.48,6.9,41979.47,164330.0
201,Punjab,Amritsar,2014,Rabi,Rice,1430.89,23.4,64.9,Alluvial,Drip,446.36,34.81,3808.25,6.75,35392.43,261823.0
202,Punjab,Amritsar,2014,Zaid,Cotton,1974.66,18.6,49.5,Sandy,Rain-fed,394.88,9.78,4339.92,2.06,55030.11,90285.0
203,Punjab,Amritsar,2014,Zaid,Barley,698.77,20.8,46.4,Red,Rain-fed,132.78,8.26,1819.0,3.25,40554.73,66428.0
204,Punjab,Amritsar,2014,Zaid,Cotton,2114.32,28.3,84.5,Black,Drip,376.07,12.46,3775.46,4.2,15142.15,170830.0
205,Punjab,Amritsar,2014,Kharif,Sugarcane,663.24,24.4,48.6,Alluvial,Tube Well,387.42,26.6,796.64,5.82,45274.08,54486.0
206,Punjab,Amritsar,2014,Zaid,Cotton,1650.47,35.5,60.0,Red,Canal,245.22,37.01,4357.65,7.38,16936.51,569914.0
207,Punjab,Amritsar,2014,Rabi,Barley,792.09,26.6,46.7,Alluvial,Canal,157.41,50.56,1755.0,5.42,42005.53,122263.00000000001
208,Punjab,Amritsar,2014,Kharif,Rice,1527.12,34.7,35.9,Red,Drip,421.77,13.69,2336.94,8.44,34673.36,354179.0
209,Punjab,Amritsar,2014,Rabi,Cotton,568.01,25.2,39.5,Alluvial,Canal,315.8,40.69,353.76,5.77,50477.38,31745.0
210,Punjab,Amritsar,2014,Zaid,Wheat,784.16,19.6,67.7,Black,Tube Well,257.78,29.48,139.51,3.71,18391.47,8594.0
211,Punjab,Amritsar,2014,Zaid,Rice,812.1,19.8,79.3,Black,Canal,91.28,25.22,1566.35,3.99,55108.5,104652.0
212,Punjab,Amritsar,2014,Kharif,Wheat,1498.57,21.3,54.3,Black,Canal,135.22,46.15,4607.48,5.7,35446.35,267155.0
213,Punjab,Amritsar,2014,Zaid,Barley,1032.76,26.6,78.5,Alluvial,Rain-fed,149.11,40.45,1316.02,5.59,50222.52,79813.0
214,Punjab,Amritsar,2014,Rabi,Sugarcane,1331.95,28.2,76.1,Sandy,Canal,168.22,8.0,4499.77,8.17,38229.05,335553.0
215,Punjab,Amritsar,2014,Kharif,Wheat,2176.39,36.7,42.3,Alluvial,Sprinkler,394.33,36.26,1890.52,6.19,52424.47,205312.0
216,Punjab,Amritsar,2014,Rabi,Rice,424.83,22.3,85.7,Alluvial,Sprinkler,429.47,26.89,1503.79,6.4,52656.83,117759.99999999999
217,Punjab,Patiala,2014,Zaid,Maize,899.44,24.2,63.1,Alluvial,Rain-fed,131.28,49.44,2728.31,4.05,45617.6,180610.0
218,Punjab,Patiala,2014,Zaid,Barley,1713.93,34.9,38.2,Black,Canal,84.49,28.9,2321.52,5.64,28392.37,201860.0
219,Punjab,Patiala,2014,Rabi,Wheat,1674.22,32.0,44.0,Alluvial,Canal,431.21,33.77,3936.64,6.46,20849.04,235725.0
220,Punjab,Patiala,2014,Zaid,Pulses,1852.79,23.4,38.5,Black,Rain-fed,334.93,36.72,477.64,4.52,31086.57,28058.0
221,Punjab,Patiala,2014,Rabi,Maize,859.21,20.1,66.6,Red,Tube Well,339.11,17.56,2593.24,1.52,57735.21,41173.0
222,Punjab,Patiala,2014,Rabi,Maize,722.13,37.2,36.9,Red,Canal,371.25,44.27,3312.95,2.84,25157.95,161441.0
223,Punjab,Patiala,2014,Rabi,Pulses,614.92,31.5,37.9,Red,Canal,139.27,33.37,325.05,4.13,58480.54,22366.0
224,Punjab,Patiala,2014,Kharif,Millets,414.34,22.0,66.0,Sandy,Drip,171.56,39.25,2373.24,5.52,38148.12,206017.0
225,Punjab,Patiala,2014,Zaid,Maize,411.48,26.2,47.8,Red,Canal,188.57,51.18,4398.27,8.14,12077.49,521743.0
226,Punjab,Patiala,2014,Zaid,Sugarcane,1353.67,22.8,62.1,Laterite,Rain-fed,73.96,59.83,3587.1,1.88,60827.54,114460.99999999999
227,Punjab,Patiala,2014,Kharif,Millets,2154.2,19.7,40.3,Red,Rain-fed,103.41,50.1,466.67,5.35,35054.09,44047.0
228,Punjab,Patiala,2014,Kharif,Pulses,2066.88,25.9,80.8,Black,Canal,180.5,29.9,1244.7,8.09,19213.93,158108.0
229,Punjab,Patiala,2014,Zaid,Maize,1209.22,24.3,41.6,Red,Sprinkler,193.31,47.37,2314.39,4.58,57181.56,94384.0
230,Punjab,Patiala,2014,Kharif,Wheat,787.04,35.1,43.2,Alluvial,Tube Well,334.46,58.26,2041.6,1.56,27838.56,51598.0
231,Punjab,Patiala,2014,Kharif,Millets,1400.72,29.0,40.2,Laterite,Rain-fed,90.76,48.66,695.12,1.65,53390.88,11725.0
232,Punjab,Patiala,2014,Rabi,Rice,1448.18,23.2,79.7,Alluvial,Canal,58.72,8.55,4522.23,4.44,18825.95,342358.0
233,Punjab,Patiala,2014,Rabi,Millets,491.15,36.5,58.8,Red,Tube Well,339.77,32.29,1975.37,4.31,30758.99,145442.0
234,Punjab,Patiala,2014,Kharif,Maize,462.37,30.4,48.5,Sandy,Drip,168.04,27.66,2798.37,1.65,26828.13,43275.0
235,Punjab,Jalandhar,2014,Rabi,Wheat,2180.93,33.6,54.8,Sandy,Drip,267.81,31.66,4572.12,4.87,32584.21,218167.99999999997
236,Punjab,Jalandhar,2014,Zaid,Wheat,2012.38,33.6,38.2,Black,Rain-fed,446.61,34.12,3857.53,8.5,63620.93,295145.0
237,Punjab,Jalandhar,2014,Rabi,Wheat,1775.29,37.0,66.7,Red,Sprinkler,443.07,26.36,4682.51,8.44,21206.74,409649.0
238,Punjab,Jalandhar,2014,Kharif,Wheat,1666.22,25.0,66.2,Laterite,Canal,106.84,57.16,4199.81,7.12,63430.55,401331.0
239,Punjab,Jalandhar,2014,Rabi,Rice,501.1,30.0,36.1,Alluvial,Canal,241.2,23.25,3109.26,7.09,30060.23,215478.00000000003
240,Punjab,Jalandhar,2014,Kharif,Maize,1455.9,36.3,77.6,Red,Rain-fed,388.59,52.34,4806.74,3.93,61921.93,225854.0
241,Punjab,Jalandhar,2014,Zaid,Pulses,645.61,21.2,87.2,Red,Drip,366.74,57.84,3280.98,2.47,63343.37,121038.00000000001
242,Punjab,Jalandhar,2014,Zaid,Maize,1081.09,32.7,51.2,Alluvial,Drip,121.08,5.1,3539.84,5.38,57090.12,299154.0
243,Punjab,Jalandhar,2014,Kharif,Pulses,2057.87,37.4,47.1,Alluvial,Rain-fed,276.22,56.52,789.15,6.64,24613.78,93396.0
244,Punjab,Jalandhar,2014,Kharif,Millets,420.51,22.2,73.1,Laterite,Tube Well,190.19,48.29,3630.03,1.55,35225.67,68624.0
245,Punjab,Jalandhar,2014,Kharif,Barley,1032.22,25.5,80.6,Red,Canal,365.49,36.79,3815.39,2.85,35918.23,173894.0
246,Punjab,Jalandhar,2014,Zaid,Pulses,870.03,20.1,53.8,Laterite,Canal,405.17,13.85,467.51,8.08,63836.2,42986.0
247,Punjab,Jalandhar,2014,Zaid,Barley,2096.4,21.3,83.9,Sandy,Rain-fed,112.84,10.57,1107.2,2.59,48951.43,43647.0
248,Punjab,Jalandhar,2014,Zaid,Cotton,935.32,19.9,56.6,Sandy,Tube Well,269.87,32.0,367.07,1.23,16644.3,7331.999999999999
249,Punjab,Jalandhar,2014,Rabi,Sugarcane,574.58,22.1,70.1,Alluvial,Sprinkler,440.82,31.05,665.99,6.93,36960.06,78224.0
250,Punjab,Jalandhar,2014,Zaid,Barley,732.79,35.7,55.3,Alluvial,Canal,228.31,19.48,2378.78,2.85,26233.79,58415.0
251,Punjab,Jalandhar,2014,Rabi,Pulses,1854.72,26.3,76.6,Sandy,Drip,141.01,8.35,1996.82,5.01,63178.27,148767.0
252,Punjab,Jalandhar,2014,Rabi,Millets,937.93,25.9,82.0,Black,Drip,63.89,36.42,2632.41,5.37,64086.0,133932.0
253,Punjab,Bathinda,2014,Zaid,Sugarcane,1855.23,20.5,58.3,Alluvial,Canal,445.31,28.95,4986.62,5.78,56207.73,304911.0
254,Punjab,Bathinda,2014,Kharif,Barley,1401.46,29.0,82.1,Laterite,Drip,257.88,55.44,160.58,6.31,43141.53,16027.000000000002
255,Punjab,Bathinda,2014,Rabi,Maize,1419.87,29.7,88.1,Red,Tube Well,90.08,10.81,3919.77,6.94,57976.19,457051.0
256,Punjab,Bathinda,2014,Zaid,Millets,1429.64,27.5,44.5,Black,Canal,211.19,39.0,3435.98,4.13,32977.02,238254.0
257,Punjab,Bathinda,2014,Kharif,Millets,2057.5,35.9,36.1,Black,Rain-fed,376.95,21.67,1473.7,4.79,48897.69,63404.99999999999
258,Punjab,Bathinda,2014,Zaid,Millets,1793.26,24.4,75.1,Red,Canal,291.99,9.91,2264.41,7.87,33580.03,228902.0
259,Punjab,Bathinda,2014,Kharif,Maize,518.11,32.2,57.2,Black,Canal,362.21,33.84,2886.49,2.47,58384.57,71348.0
260,Punjab,Bathinda,2014,Rabi,Millets,491.01,25.2,46.0,Sandy,Tube Well,197.34,30.53,2045.02,7.94,48102.24,169184.0
261,Punjab,Bathinda,2014,Kharif,Maize,2128.94,27.5,65.3,Black,Sprinkler,187.7,51.07,1367.43,7.27,16790.77,82259.0
262,Punjab,Bathinda,2014,Kharif,Sugarcane,1942.8,30.9,72.3,Black,Sprinkler,157.63,27.52,198.26,6.9,52681.35,11066.0
263,Punjab,Bathinda,2014,Kharif,Wheat,802.79,30.2,86.9,Laterite,Rain-fed,335.1,44.02,1449.35,7.74,57134.07,141234.0
264,Punjab,Bathinda,2014,Rabi,Barley,1452.08,18.1,90.0,Alluvial,Rain-fed,436.59,51.17,2851.14,5.53,26981.87,234044.99999999997
265,Punjab,Bathinda,2014,Zaid,Cotton,1553.07,35.2,49.4,Laterite,Rain-fed,334.44,54.08,1564.08,2.29,52570.14,60878.0
266,Punjab,Bathinda,2014,Kharif,Maize,1698.31,31.1,89.9,Red,Drip,153.77,28.02,2002.55,1.46,49527.65,40115.0
267,Punjab,Bathinda,2014,Rabi,Millets,2031.75,31.4,62.9,Sandy,Drip,388.17,51.24,4394.82,2.52,17172.96,102769.0
268,Punjab,Bathinda,2014,Kharif,Pulses,1577.98,22.4,47.3,Laterite,Canal,398.57,28.13,4445.53,3.91,43035.25,219667.0
269,Punjab,Bathinda,2014,Rabi,Rice,1250.0,21.9,41.6,Laterite,Sprinkler,322.28,34.14,2124.23,7.56,19991.26,287836.0
270,Punjab,Bathinda,2014,Kharif,Millets,657.8,35.2,44.9,Black,Sprinkler,82.32,23.29,4934.54,3.49,15074.72,215623.0
271,Maharashtra,Pune,2014,Kharif,Maize,1281.24,33.3,39.8,Red,Canal,295.79,39.84,2076.63,8.25,32315.77,143521.0
272,Maharashtra,Pune,2014,Zaid,Pulses,1762.33,28.6,36.0,Sandy,Rain-fed,51.65,45.35,1208.7,7.6,28540.89,82924.0
273,Maharashtra,Pune,2014,Rabi,Maize,517.52,18.9,87.2,Red,Drip,232.37,33.62,2668.18,4.37,48399.35,108879.0
274,Maharashtra,Pune,2014,Rabi,Maize,2106.55,36.4,57.2,Alluvial,Tube Well,141.37,44.99,742.91,6.56,43253.72,47223.0
275,Maharashtra,Pune,2014,Kharif,Cotton,1788.25,30.5,67.7,Sandy,Rain-fed,69.18,10.95,4196.99,1.55,18136.86,80947.0
276,Maharashtra,Pune,2014,Rabi,Millets,1663.36,22.1,72.7,Alluvial,Sprinkler,53.72,28.15,594.8,5.0,45008.28,44632.0
277,Maharashtra,Pune,2014,Kharif,Rice,908.87,33.7,62.4,Alluvial,Sprinkler,293.6,47.79,4174.34,8.3,30969.86,419145.0
278,Maharashtra,Pune,2014,Kharif,Millets,2038.64,31.8,61.4,Sandy,Canal,143.8,5.7,536.11,2.01,42430.1,13944.999999999998
279,Maharashtra,Pune,2014,Rabi,Rice,2028.6,30.9,60.1,Red,Tube Well,440.92,19.53,345.39,7.14,58329.44,40746.0
280,Maharashtra,Pune,2014,Zaid,Rice,571.0,33.2,37.5,Alluvial,Rain-fed,390.8,41.48,935.51,3.81,35198.87,50677.0
281,Maharashtra,Pune,2014,Kharif,Pulses,729.16,26.0,87.9,Black,Canal,158.73,26.21,4268.29,7.04,46388.86,479852.00000000006
282,Maharashtra,Pune,2014,Zaid,Maize,586.68,36.2,61.5,Black,Tube Well,277.58,29.1,3095.48,6.89,44402.0,354592.0
283,Maharashtra,Pune,2014,Zaid,Millets,603.29,26.2,37.5,Black,Rain-fed,154.65,22.28,3552.38,6.15,52679.02,300758.0
284,Maharashtra,Pune,2014,Kharif,Rice,1179.13,32.5,61.5,Black,Sprinkler,315.48,40.28,828.41,7.23,59279.28,84625.0
285,Maharashtra,Pune,2014,Rabi,Millets,1933.37,35.4,39.1,Black,Canal,246.66,18.25,4853.71,1.57,23803.45,109984.99999999999
286,Maharashtra,Pune,2014,Kharif,Millets,1199.54,29.5,39.8,Sandy,Sprinkler,249.38,22.38,4905.29,6.64,12941.76,391974.0
287,Maharashtra,Pune,2014,Kharif,Wheat,1886.64,33.8,88.0,Black,Tube Well,305.02,53.96,2855.43,5.98,36179.02,194806.0
288,Maharashtra,Pune,2014,Zaid,Pulses,1408.27,30.4,61.0,Red,Sprinkler,312.87,44.38,658.71,6.74,23752.6,50673.0
289,Maharashtra,Nashik,2014,Rabi,Pulses,1663.77,18.9,44.0,Black,Tube Well,106.18,44.43,3635.64,1.98,44375.14,71089.0
290,Maharashtra,Nashik,2014,Zaid,Sugarcane,1690.22,20.2,57.8,Black,Tube Well,420.65,51.06,2985.17,6.84,35876.74,297796.0
291,Maharashtra,Nashik,2014,Zaid,Wheat,1354.66,19.0,86.4,Black,Canal,385.53,31.56,2590.83,7.92,21391.73,282871.0
292,Maharashtra,Nashik,2014,Rabi,Barley,1583.54,30.1,52.7,Red,Tube Well,402.56,28.03,3084.07,6.26,25156.66,231264.0
293,Maharashtra,Nashik,2014,Kharif,Maize,648.72,30.1,83.8,Black,Drip,254.92,51.37,2784.25,3.49,51051.39,131528.0
294,Maharashtra,Nashik,2014,Rabi,Cotton,1635.9,36.4,42.3,Sandy,Tube Well,334.16,58.63,971.28,5.16,45754.5,75696.0
295,Maharashtra,Nashik,2014,Kharif,Barley,1613.64,35.9,64.4,Black,Rain-fed,400.99,28.23,162.58,1.98,32186.13,2746.0
296,Maharashtra,Nashik,2014,Zaid,Maize,2170.36,31.7,43.1,Sandy,Drip,74.81,48.14,1099.6,5.15,31010.17,70934.0
297,Maharashtra,Nashik,2014,Rabi,Barley,827.67,33.7,78.9,Sandy,Canal,165.06,41.55,4639.78,4.03,62705.2,332049.0
298,Maharashtra,Nashik,2014,Zaid,Wheat,1738.61,22.1,82.8,Sandy,Sprinkler,394.18,29.37,1205.19,5.83,49605.91,82049.0
299,Maharashtra,Nashik,2014,Rabi,Sugarcane,1797.06,37.3,51.2,Red,Sprinkler,120.97,42.55,1016.19,2.47,39233.88,29548.0
300,Maharashtra,Nashik,2014,Zaid,Cotton,634.12,29.7,49.0,Sandy,Rain-fed,182.23,44.03,858.55,2.32,29099.39,16948.0
301,Maharashtra,Nashik,2014,Zaid,Millets,1821.83,29.0,39.0,Sandy,Tube Well,333.07,33.9,4789.24,5.0,53671.69,229733.0
302,Maharashtra,Nashik,2014,Zaid,Rice,1028.93,35.7,71.5,Alluvial,Canal,182.43,21.15,4756.51,5.71,37167.43,369734.0
303,Maharashtra,Nashik,2014,Rabi,Pulses,1202.2,36.1,68.8,Red,Sprinkler,298.45,57.74,3444.5,3.54,60544.42,212776.00000000003
304,Maharashtra,Nashik,2014,Kharif,Cotton,444.47,28.3,77.4,Alluvial,Drip,255.72,32.98,2485.34,3.36,46530.99,93554.0
305,Maharashtra,Nashik,2014,Zaid,Wheat,1528.48,22.2,69.6,Laterite,Canal,135.27,42.7,4194.76,2.7,55923.68,190120.0
306,Maharashtra,Nashik,2014,Rabi,Maize,442.76,32.3,37.1,Laterite,Tube Well,79.3,14.79,1334.35,1.71,55545.82,39040.0
307,Maharashtra,Nagpur,2014,Kharif,Barley,1179.45,18.3,72.0,Red,Sprinkler,263.93,40.28,3129.91,6.72,43037.22,315680.0
308,Maharashtra,Nagpur,2014,Kharif,Rice,921.71,31.7,68.4,Black,Tube Well,162.61,55.97,1968.93,7.2,13633.42,135571.0
309,Maharashtra,Nagpur,2014,Zaid,Cotton,2128.24,20.9,72.3,Black,Canal,415.67,48.73,3673.69,3.92,62321.65,194919.0
310,Maharashtra,Nagpur,2014,Zaid,Wheat,409.05,29.9,64.5,Sandy,Drip,428.79,21.76,3766.65,7.8,30224.14,356276.0
311,Maharashtra,Nagpur,2014,Zaid,Maize,731.19,30.3,48.9,Laterite,Sprinkler,95.85,41.9,2879.73,1.6,51805.22,82479.0
312,Maharashtra,Nagpur,2014,Zaid,Rice,923.17,19.3,40.4,Alluvial,Drip,340.24,31.8,1721.17,2.14,46740.07,33151.0
313,Maharashtra,Nagpur,2014,Rabi,Pulses,1274.55,24.6,71.3,Black,Drip,327.38,13.38,2877.62,7.1,62808.92,197904.0
314,Maharashtra,Nagpur,2014,Zaid,Barley,898.02,25.2,72.4,Sandy,Canal,182.63,31.4,2282.25,6.86,37809.48,142289.0
315,Maharashtra,Nagpur,2014,Kharif,Cotton,1945.68,20.8,64.6,Sandy,Sprinkler,155.29,53.75,474.67,1.75,12987.41,10858.0
316,Maharashtra,Nagpur,2014,Zaid,Barley,1784.56,22.3,37.0,Red,Drip,154.25,54.17,2744.42,5.97,19877.55,195381.0
317,Maharashtra,Nagpur,2014,Kharif,Millets,1302.02,19.8,55.0,Laterite,Drip,54.24,18.14,4823.6,8.37,48260.57,628699.0
318,Maharashtra,Nagpur,2014,Rabi,Maize,1419.44,29.3,83.0,Red,Drip,108.48,45.26,4701.96,1.5,52358.04,72769.0
319,Maharashtra,Nagpur,2014,Zaid,Wheat,1603.45,28.4,78.5,Red,Rain-fed,205.24,55.48,4419.6,1.49,46371.81,59479.0
320,Maharashtra,Nagpur,2014,Rabi,Maize,1077.99,25.6,67.3,Laterite,Tube Well,409.29,9.28,1332.77,8.3,23813.66,133390.0
321,Maharashtra,Nagpur,2014,Kharif,Wheat,1303.31,20.8,44.1,Black,Tube Well,80.84,40.39,1136.43,2.56,31197.82,44142.0
322,Maharashtra,Nagpur,2014,Kharif,Pulses,1696.46,27.6,61.3,Black,Sprinkler,134.28,13.87,4183.49,1.36,14286.65,78145.0
323,Maharashtra,Nagpur,2014,Zaid,Wheat,2003.44,20.9,44.1,Red,Canal,418.98,33.42,2086.74,8.28,45794.0,290016.0
324,Maharashtra,Nagpur,2014,Zaid,Sugarcane,1208.57,37.9,82.7,Sandy,Rain-fed,118.23,50.67,3044.11,7.0,55484.02,209227.0
325,Maharashtra,Aurangabad,2014,Zaid,Maize,1703.54,24.9,59.9,Laterite,Drip,286.24,17.64,1988.76,1.99,22724.47,65681.0
326,Maharashtra,Aurangabad,2014,Zaid,Rice,719.36,36.0,68.0,Alluvial,Tube Well,401.1,34.23,3786.68,1.88,46947.81,121164.00000000001
327,Maharashtra,Aurangabad,2014,Zaid,Barley,1066.68,18.9,64.1,Sandy,Canal,141.79,49.13,3968.82,3.98,43219.55,243477.0
328,Maharashtra,Aurangabad,2014,Kharif,Barley,640.99,27.5,47.8,Sandy,Sprinkler,393.62,20.58,4396.15,4.18,22018.11,277320.0
329,Maharashtra,Aurangabad,2014,Zaid,Rice,1335.57,25.5,46.3,Laterite,Sprinkler,371.71,27.49,622.26,4.31,43024.62,28464.0
330,Maharashtra,Aurangabad,2014,Rabi,Pulses,1501.39,37.8,56.9,Sandy,Rain-fed,131.48,35.37,2832.06,2.5,41631.97,90892.0
331,Maharashtra,Aurangabad,2014,Rabi,Barley,1724.41,35.1,71.3,Sandy,Sprinkler,349.13,29.56,3526.63,2.38,23366.28,100768.0
332,Maharashtra,Aurangabad,2014,Kharif,Wheat,689.33,37.3,35.3,Sandy,Canal,86.44,12.99,4636.72,4.38,15396.26,207510.0
333,Maharashtra,Aurangabad,2014,Kharif,Barley,2075.23,26.0,71.1,Black,Sprinkler,164.59,57.99,381.57,6.85,21289.37,33832.0
334,Maharashtra,Aurangabad,2014,Kharif,Cotton,750.54,33.7,63.1,Red,Tube Well,329.38,38.84,3402.72,3.83,46716.01,231410.0
335,Maharashtra,Aurangabad,2014,Zaid,Pulses,1605.39,26.1,46.0,Red,Rain-fed,56.15,43.7,4603.97,5.21,50485.35,326006.0
336,Maharashtra,Aurangabad,2014,Rabi,Cotton,807.33,37.3,60.0,Alluvial,Sprinkler,211.58,5.26,957.67,4.9,41607.43,61152.0
337,Maharashtra,Aurangabad,2014,Rabi,Cotton,1977.0,34.3,66.6,Laterite,Sprinkler,327.68,58.13,2859.53,6.82,52146.08,343477.0
338,Maharashtra,Aurangabad,2014,Zaid,Wheat,1267.55,23.2,56.0,Alluvial,Rain-fed,365.46,17.12,3535.76,7.04,33858.58,287026.0
339,Maharashtra,Aurangabad,2014,Kharif,Sugarcane,917.12,26.0,76.2,Black,Tube Well,186.8,35.5,974.58,3.49,23584.01,46724.0
340,Maharashtra,Aurangabad,2014,Kharif,Sugarcane,822.75,22.8,49.6,Laterite,Sprinkler,141.68,50.92,4198.04,3.8,53283.74,146744.0
341,Maharashtra,Aurangabad,2014,Rabi,Wheat,1775.64,28.8,37.3,Black,Sprinkler,242.92,39.14,2512.47,8.39,59540.99,351770.0
342,Maharashtra,Aurangabad,2014,Kharif,Cotton,1116.18,33.0,42.1,Laterite,Canal,260.29,28.27,4704.31,1.44,30406.31,112479.0
343,Maharashtra,Kolhapur,2014,Rabi,Millets,968.17,18.2,72.1,Laterite,Sprinkler,201.77,10.54,1871.85,7.49,21919.08,149013.0
344,Maharashtra,Kolhapur,2014,Zaid,Pulses,1058.66,28.0,46.6,Black,Canal,330.29,25.48,4286.2,3.24,21534.13,129309.99999999999
345,Maharashtra,Kolhapur,2014,Kharif,Cotton,1847.36,29.1,82.1,Sandy,Sprinkler,128.43,49.0,3718.86,4.65,12516.34,211234.0
346,Maharashtra,Kolhapur,2014,Zaid,Pulses,1813.6,24.0,65.9,Alluvial,Tube Well,277.13,26.91,3483.66,1.64,55132.36,72931.0
347,Maharashtra,Kolhapur,2014,Zaid,Pulses,867.58,25.2,65.7,Sandy,Sprinkler,374.01,23.93,2117.63,3.76,48018.05,111916.00000000001
348,Maharashtra,Kolhapur,2014,Kharif,Maize,2162.87,23.7,52.9,Black,Rain-fed,254.18,47.61,2289.96,1.77,44524.18,51223.0
349,Maharashtra,Kolhapur,2014,Zaid,Barley,1536.29,29.4,81.7,Laterite,Rain-fed,78.54,13.91,1218.27,3.51,27441.89,45646.0
350,Maharashtra,Kolhapur,2014,Rabi,Millets,1805.75,36.8,76.1,Alluvial,Drip,258.37,29.77,919.86,7.44,18627.12,70807.0
351,Maharashtra,Kolhapur,2014,Zaid,Maize,1114.68,19.9,86.5,Black,Canal,239.27,7.96,3877.58,5.03,64788.73,176304.0
352,Maharashtra,Kolhapur,2014,Rabi,Barley,956.87,22.9,50.6,Laterite,Tube Well,300.59,12.22,4208.74,1.41,47168.1,98532.0
353,Maharashtra,Kolhapur,2014,Zaid,Cotton,1387.38,20.7,87.2,Sandy,Rain-fed,265.72,37.5,2337.06,6.67,58496.57,192511.0
354,Maharashtra,Kolhapur,2014,Kharif,Pulses,1266.97,22.5,39.9,Red,Rain-fed,173.15,27.67,863.02,1.28,39735.76,17214.0
